proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,n_RG_motifs,RG_repeat_cluster,RG_repeat_region,n_SR_motifs,SR_repeat_cluster,SR_repeat_region,n_GS_motifs,GS_repeat_cluster,GS_repeat_region,polar_n_runs,polar_mean_run_length,polar_max_run_length,polar_mean_gap,polar_cv_gap,polar_label,hydrophobic_n_runs,hydrophobic_mean_run_length,hydrophobic_max_run_length,hydrophobic_mean_gap,hydrophobic_cv_gap,hydrophobic_label,aromatic_n_runs,aromatic_mean_run_length,aromatic_max_run_length,aromatic_mean_gap,aromatic_cv_gap,aromatic_label,disorder_n_runs,disorder_mean_run_length,disorder_max_run_length,disorder_mean_gap,disorder_cv_gap,disorder_label,charged_n_runs,charged_mean_run_length,charged_max_run_length,charged_mean_gap,charged_cv_gap,charged_label,cooc_positive_aromatic,uniprot_length,coverage_per_lcr
G3V2H6,AlcoR,1,54,54,mRNA,domain_edge,aromatic_sticker_region,G3V2H6,0.05555555555555555,0.01851851851851852,0.03703703703703703,0.01851851851851852,0.07407407407407407,0.07407407407407407,0.01851851851851852,0.05555555555555555,0.1111111111111111,0.03703703703703703,0.03703703703703703,0.09259259259259259,0.01851851851851852,0.0,0.03703703703703703,0.1111111111111111,0.05555555555555555,0.1296296296296296,0.0,0.01851851851851852,0.5,0.6851851851851852,0.3518518518518519,0.1111111111111111,0.4259259259259259,0.1481481481481481,0.05555555555555555,0.2037037037037037,0.09259259259259259,0.1851851851851852,0,0,False,2,0,False,0,0,False,12,2.25,5,1.909090909090909,0.6494372236659931,dispersed,11,3.363636363636364,8,1.7,0.5911691541835817,dispersed,6,1.0,1,6.0,1.00554020859989,dispersed,13,1.769230769230769,3,2.416666666666667,0.6641848373882147,dispersed,10,1.1,2,3.555555555555555,0.9196211855976352,dispersed,0.7380952380952381,54.0,1.0
G3V2M5,AlcoR,1,61,61,pre-rRNA,domain_edge,aromatic_sticker_region,G3V2M5,0.08196721311475409,0.09836065573770492,0.08196721311475409,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.06557377049180328,0.08196721311475409,0.08196721311475409,0.04918032786885246,0.0,0.04918032786885246,0.03278688524590164,0.08196721311475409,0.0,0.06557377049180328,0.06557377049180328,0.0,0.04918032786885246,0.459016393442623,0.7049180327868853,0.3278688524590164,0.08196721311475409,0.4098360655737705,0.1639344262295082,0.1311475409836066,0.2950819672131147,0.03278688524590164,0.03278688524590164,0,0,False,0,0,False,0,0,False,16,1.75,4,2.066666666666667,0.5982979674513357,dispersed,14,3.071428571428572,8,1.384615384615385,0.4513354669242201,dispersed,5,1.0,1,10.25,0.6666170911568999,dispersed,15,1.666666666666667,3,2.0,0.8864052604279183,dispersed,14,1.285714285714286,2,3.0,0.5390716933750933,dispersed,0.851063829787234,61.0,1.0
G3V2P5,AlcoR,1,13,13,mRNA,distal_terminal,arginine_rich_rna_contact_region,G3V2P5,0.07692307692307693,0.0,0.0,0.0,0.0,0.2307692307692308,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.2307692307692308,0.1538461538461539,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.1538461538461539,0.0,0.8461538461538461,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.3846153846153846,0,0,False,1,0,False,1,0,False,3,2.333333333333333,3,2.0,0.5,dispersed,4,1.75,3,1.0,0.0,dispersed,0,,0,,,insufficient,2,5.5,7,1.0,0.0,compact,3,1.333333333333333,2,3.0,0.6666666666666666,dispersed,0.0,207.0,0.06280193236714976
G3V2P5,AlcoR,28,142,115,mRNA,domain_edge,sr_rs_repeat_region,G3V2P5,0.06086956521739131,0.03478260869565217,0.03478260869565217,0.05217391304347826,0.04347826086956522,0.1217391304347826,0.01739130434782609,0.0,0.06956521739130435,0.09565217391304348,0.008695652173913044,0.03478260869565217,0.0782608695652174,0.05217391304347826,0.08695652173913043,0.1217391304347826,0.03478260869565217,0.02608695652173913,0.0,0.02608695652173913,0.5304347826086957,0.5391304347826087,0.2,0.08695652173913043,0.6434782608695652,0.1565217391304348,0.08695652173913043,0.2434782608695652,0.06956521739130435,0.2434782608695652,0,0,False,4,3,True,0,0,False,24,2.541666666666667,8,2.347826086956522,0.7061361468495413,dispersed,26,2.384615384615385,6,2.08,0.5914829422780653,dispersed,9,1.111111111111111,2,12.0,0.6795627679291704,dispersed,29,2.551724137931035,8,1.464285714285714,0.5909288507114985,dispersed,19,1.473684210526316,3,4.722222222222222,0.8639652690699838,dispersed,1.0,207.0,0.5555555555555556
Q9HCK8,AlcoR,961,1405,445,mRNA,domain_edge,aromatic_sticker_region,Q9HCK8,0.06067415730337079,0.01797752808988764,0.07191011235955057,0.07415730337078652,0.0449438202247191,0.04943820224719101,0.02247191011235955,0.06741573033707865,0.08314606741573034,0.1258426966292135,0.02696629213483146,0.0449438202247191,0.02921348314606742,0.04719101123595506,0.06292134831460675,0.05617977528089887,0.04943820224719101,0.03820224719101124,0.006741573033707865,0.02022471910112359,0.5393258426966292,0.6134831460674157,0.3303370786516854,0.09438202247191012,0.4629213483146067,0.1460674157303371,0.1460674157303371,0.2921348314606741,0.0,0.1056179775280899,1,0,False,1,0,False,3,0,False,117,2.051282051282051,8,1.758620689655172,0.5813320423675918,dispersed,109,2.504587155963303,12,1.592592592592593,0.622283170244635,dispersed,38,1.105263157894737,2,10.0,1.005390874640709,dispersed,97,2.123711340206186,7,2.458333333333333,0.666642726755835,dispersed,92,1.41304347826087,5,3.428571428571428,0.8262519638054169,dispersed,1.0,2581.0,0.1724137931034483
Q9HCK8,AlcoR,1681,1842,162,mRNA,interdomain_linker,mixed_charge_polyampholyte,Q9HCK8,0.06172839506172839,0.01234567901234568,0.1111111111111111,0.09876543209876543,0.04938271604938271,0.04938271604938271,0.01234567901234568,0.0308641975308642,0.06172839506172839,0.04938271604938271,0.0308641975308642,0.0,0.05555555555555555,0.06790123456790123,0.1234567901234568,0.0308641975308642,0.05555555555555555,0.04938271604938271,0.01851851851851852,0.0308641975308642,0.6111111111111112,0.5123456790123457,0.2592592592592592,0.1111111111111111,0.5493827160493827,0.1851851851851852,0.2098765432098765,0.3950617283950617,-0.02469135802469136,0.08024691358024691,1,0,False,1,0,False,1,0,False,39,2.538461538461538,15,1.605263157894737,0.5449432832326117,dispersed,41,2.024390243902439,6,1.9,0.653140718210045,dispersed,14,1.285714285714286,3,9.846153846153847,1.059854242631976,dispersed,39,2.282051282051282,8,1.868421052631579,0.5910460636156983,dispersed,36,1.777777777777778,6,2.714285714285714,1.262719222073939,dispersed,0.967479674796748,2581.0,0.06276636962417667
Q9HCK8,AlcoR,1858,1962,105,mRNA,interdomain_linker,aromatic_sticker_region,Q9HCK8,0.0761904761904762,0.0380952380952381,0.06666666666666667,0.09523809523809523,0.02857142857142857,0.04761904761904762,0.02857142857142857,0.0380952380952381,0.009523809523809525,0.1428571428571428,0.01904761904761905,0.01904761904761905,0.1238095238095238,0.0380952380952381,0.1142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.01904761904761905,0.009523809523809525,0.4571428571428571,0.5142857142857142,0.2857142857142857,0.08571428571428572,0.5333333333333333,0.1238095238095238,0.1619047619047619,0.2857142857142857,-0.0380952380952381,0.0761904761904762,1,0,False,1,0,False,0,0,False,26,1.846153846153846,4,2.2,0.5749595745760689,dispersed,28,1.928571428571429,4,1.888888888888889,0.6960093862470137,dispersed,8,1.125,2,10.71428571428571,0.5412742168049185,dispersed,26,2.153846153846154,6,1.88,0.6439466361881513,dispersed,23,1.304347826086957,3,3.318181818181818,0.7061109024032806,dispersed,1.0,2581.0,0.04068190623789229
Q9HCK8,AlcoR,2040,2425,386,mRNA,domain_edge,mixed_charge_polyampholyte,Q9HCK8,0.04922279792746114,0.01036269430051814,0.06994818652849741,0.1036269430051813,0.02072538860103627,0.05699481865284974,0.02072538860103627,0.01813471502590673,0.07253886010362694,0.09844559585492228,0.03367875647668394,0.03367875647668394,0.06735751295336788,0.03626943005181347,0.06735751295336788,0.116580310880829,0.04663212435233161,0.05699481865284974,0.01036269430051814,0.01036269430051814,0.5880829015544041,0.5051813471502591,0.2487046632124352,0.06217616580310881,0.5699481865284974,0.1398963730569948,0.1735751295336788,0.3134715025906736,-0.03367875647668394,0.1735751295336788,1,0,False,6,0,False,1,0,False,93,2.440860215053763,25,1.728260869565217,0.7343962436237195,dispersed,86,2.267441860465116,8,2.2,0.9929258777653159,dispersed,22,1.090909090909091,2,16.09523809523809,0.9970194719547968,dispersed,91,2.417582417582417,16,1.811111111111111,0.6422993528955941,dispersed,78,1.551282051282051,7,3.441558441558441,0.9429885911770447,dispersed,1.0,2581.0,0.14955443626501355
G3V529,AlcoR,71,376,306,pre-rRNA,domain_edge,cation_pi_rich_neighborhood,G3V529,0.1274509803921569,0.006535947712418301,0.0718954248366013,0.0915032679738562,0.02287581699346405,0.06209150326797386,0.00980392156862745,0.03594771241830065,0.09477124183006536,0.08496732026143791,0.00980392156862745,0.0261437908496732,0.08496732026143791,0.0457516339869281,0.03594771241830065,0.05228758169934641,0.0718954248366013,0.05228758169934641,0.00980392156862745,0.00326797385620915,0.5130718954248366,0.5915032679738562,0.2189542483660131,0.0457516339869281,0.5947712418300654,0.130718954248366,0.1633986928104575,0.2941176470588235,-0.03267973856209151,0.1143790849673203,0,0,False,1,0,False,1,0,False,73,2.150684931506849,9,2.055555555555555,0.7109700777278868,dispersed,74,2.445945945945946,8,1.712328767123288,0.7134816045281056,dispersed,14,1.0,1,21.69230769230769,1.095601220841278,dispersed,71,2.563380281690141,10,1.757142857142857,0.6555185283024795,dispersed,64,1.40625,4,3.365079365079365,1.048719743662527,dispersed,1.0,816.0,0.375
G3V529,AlcoR,414,430,17,pre-rRNA,domain_intrinsic,aromatic_sticker_region,G3V529,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.05882352941176471,0.0,0.0,0.05882352941176471,0.0,0.0,0.2352941176470588,0.0,0.05882352941176471,0.0,0.05882352941176471,0.1764705882352941,0.0,0.0,0.1176470588235294,0.0,0.05882352941176471,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.1176470588235294,0.3529411764705883,0.1764705882352941,0.1176470588235294,0.2941176470588235,0.05882352941176471,0.0,0,0,False,0,0,False,0,0,False,5,1.8,2,1.75,0.7423074889580903,dispersed,5,2.0,4,1.75,0.2474358296526968,dispersed,1,2.0,2,,,dispersed,4,1.5,2,2.666666666666667,0.6373774391990982,dispersed,4,1.25,2,2.666666666666667,0.3535533905932738,dispersed,0.1538461538461539,816.0,0.020833333333333332
G3V529,AlcoR,437,792,356,pre-rRNA,domain_edge,aromatic_sticker_region,G3V529,0.06460674157303371,0.01685393258426966,0.0449438202247191,0.07303370786516854,0.02808988764044944,0.03370786516853932,0.03370786516853932,0.05056179775280899,0.09831460674157304,0.1292134831460674,0.03089887640449438,0.02528089887640449,0.04213483146067416,0.06179775280898876,0.06179775280898876,0.05898876404494382,0.05898876404494382,0.05056179775280899,0.002808988764044944,0.03370786516853932,0.5533707865168539,0.6320224719101124,0.3258426966292135,0.09831460674157304,0.4943820224719101,0.1601123595505618,0.1179775280898876,0.2780898876404495,0.04213483146067416,0.09269662921348315,2,0,False,2,0,False,3,0,False,87,2.264367816091954,11,1.837209302325581,0.6422101718463709,dispersed,84,2.678571428571428,10,1.578313253012048,0.6822565792825748,dispersed,30,1.166666666666667,3,10.13793103448276,0.9604493025121621,dispersed,81,2.172839506172839,10,2.25,0.6903210918670697,dispersed,73,1.356164383561644,5,3.513888888888889,0.9545188582126063,dispersed,1.0,816.0,0.4362745098039216
G3V5X7,AlcoR,87,121,35,ncRNA,distal_terminal,aromatic_sticker_region,G3V5X7,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.1714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.1428571428571428,0.08571428571428572,0.02857142857142857,0.0,0.0,0.5714285714285714,0.6285714285714286,0.2571428571428571,0.08571428571428572,0.4571428571428571,0.1142857142857143,0.1142857142857143,0.2285714285714286,0.0,0.1714285714285714,0,0,False,0,0,False,0,0,False,13,1.538461538461539,3,1.25,0.4760952285695234,dispersed,9,2.444444444444445,5,1.5,0.4714045207910317,dispersed,3,1.0,1,2.0,0.5,dispersed,11,1.454545454545455,3,1.6,0.414578098794425,dispersed,7,1.142857142857143,2,4.166666666666667,0.776659513557904,dispersed,0.2142857142857143,2519.0,0.013894402540690751
G3V5X7,AlcoR,385,404,20,ncRNA,domain_intrinsic,mixed_charge_polyampholyte,G3V5X7,0.05,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.05,0.05,0.0,0.15,0.15,0.05,0.05,0.1,0.0,0.7,0.45,0.25,0.1,0.65,0.2,0.15,0.35,0.05,0.2,1,0,False,1,0,False,0,0,False,7,2.0,6,1.0,0.0,dispersed,6,1.5,2,1.4,0.5714285714285716,dispersed,2,1.0,1,13.0,0.0,dispersed,5,2.6,4,1.25,0.3464101615137755,dispersed,5,1.4,3,2.0,0.3535533905932738,dispersed,0.3125,2519.0,0.007939658594680429
G3V5X7,AlcoR,423,438,16,ncRNA,domain_intrinsic,aromatic_sticker_region,G3V5X7,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.125,0.125,0.0,0.1875,0.0,0.0625,0.0,0.0,0.125,0.125,0.0,0.0625,0.0,0.0,0.5,0.625,0.375,0.125,0.375,0.125,0.0625,0.1875,0.0625,0.1875,0,0,False,1,0,False,0,0,False,3,2.666666666666667,6,2.5,0.2,compact,5,2.0,3,1.5,0.5773502691896257,dispersed,1,2.0,2,,,dispersed,4,1.5,3,1.333333333333333,0.3535533905932738,dispersed,3,1.0,1,3.5,0.4285714285714285,dispersed,0.3333333333333333,2519.0,0.006351726875744343
G3V5X7,AlcoR,445,579,135,ncRNA,domain_edge,aromatic_sticker_region,G3V5X7,0.08148148148148149,0.007407407407407408,0.02962962962962963,0.04444444444444445,0.03703703703703703,0.01481481481481482,0.03703703703703703,0.03703703703703703,0.05185185185185185,0.1481481481481481,0.02962962962962963,0.05925925925925926,0.05185185185185185,0.05925925925925926,0.1407407407407407,0.04444444444444445,0.03703703703703703,0.05185185185185185,0.007407407407407408,0.02962962962962963,0.5407407407407407,0.5703703703703704,0.3407407407407407,0.1111111111111111,0.4888888888888889,0.1925925925925926,0.07407407407407407,0.2666666666666667,0.1185185185185185,0.05925925925925926,1,0,False,2,0,False,0,0,False,33,2.212121212121212,7,1.90625,0.6472815417180208,dispersed,36,2.138888888888889,7,1.628571428571429,0.6740130776245103,dispersed,15,1.0,1,7.857142857142857,0.8357705406953602,dispersed,37,1.783783783783784,5,1.888888888888889,0.796836304949651,dispersed,29,1.241379310344828,4,3.428571428571428,0.8003905296791061,dispersed,1.0,2519.0,0.053592695514092896
G3V5X7,AlcoR,653,1192,540,ncRNA,distal_terminal,aromatic_sticker_region,G3V5X7,0.06111111111111111,0.01296296296296296,0.05,0.04444444444444445,0.03333333333333333,0.07222222222222222,0.02407407407407407,0.04074074074074074,0.03333333333333333,0.1407407407407407,0.01481481481481482,0.02222222222222222,0.06851851851851852,0.07592592592592592,0.07407407407407407,0.08518518518518518,0.03518518518518519,0.06851851851851852,0.01666666666666667,0.02592592592592593,0.487037037037037,0.5796296296296296,0.3407407407407407,0.1,0.5148148148148148,0.1074074074074074,0.09444444444444444,0.2018518518518519,0.01296296296296296,0.1574074074074074,2,0,False,6,0,False,5,0,False,142,1.852112676056338,10,1.964539007092199,0.6707421898913266,dispersed,128,2.4453125,9,1.755905511811024,0.552279975545853,dispersed,46,1.173913043478261,4,10.53333333333333,0.8034734720282709,dispersed,128,2.171875,10,2.05511811023622,0.6115643474743406,dispersed,86,1.267441860465116,3,5.0,0.6770176815833324,dispersed,1.0,2519.0,0.21437078205637158
G3V5X7,AlcoR,1350,1361,12,ncRNA,distal_terminal,aromatic_sticker_region,G3V5X7,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.1666666666666667,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1666666666666667,0.6666666666666666,0.3333333333333333,0.1666666666666667,0.5,0.0,0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.1666666666666667,0,0,False,0,0,False,0,0,False,2,1.0,1,1.0,0.0,dispersed,4,2.0,4,1.333333333333333,0.3535533905932738,dispersed,2,1.0,1,4.0,0.0,dispersed,5,1.2,2,1.0,0.0,dispersed,1,1.0,1,,,dispersed,0.0,2519.0,0.004763795156808257
G3V5X7,AlcoR,1909,1920,12,ncRNA,distal_terminal,disorder_rich_spacer_region,G3V5X7,0.25,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.1666666666666667,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.6666666666666666,0.25,0.0,0.6666666666666666,0.0,0.08333333333333333,0.08333333333333333,-0.08333333333333333,0.25,0,0,False,0,0,False,0,0,False,2,2.5,4,3.0,0.0,dispersed,3,2.666666666666667,4,2.0,0.5,dispersed,0,,0,,,insufficient,4,2.0,3,1.333333333333333,0.3535533905932738,dispersed,1,1.0,1,,,dispersed,0.0,2519.0,0.004763795156808257
G3V5X7,AlcoR,2038,2519,482,ncRNA,distal_terminal,aromatic_sticker_region,G3V5X7,0.0954356846473029,0.01867219917012448,0.04979253112033195,0.06846473029045644,0.02074688796680498,0.07261410788381743,0.03319502074688797,0.03526970954356846,0.04149377593360996,0.1120331950207469,0.01867219917012448,0.02697095435684647,0.05809128630705394,0.03941908713692946,0.03734439834024896,0.1058091286307054,0.06016597510373444,0.06846473029045644,0.03112033195020747,0.006224066390041493,0.5,0.6141078838174274,0.2925311203319502,0.0912863070539419,0.5186721991701245,0.07883817427385892,0.1182572614107884,0.1970954356846473,-0.03941908713692946,0.1784232365145228,0,0,False,3,0,False,11,0,False,128,1.8828125,7,1.889763779527559,0.6514140601627951,dispersed,115,2.573913043478261,9,1.62280701754386,0.6129119565417837,dispersed,40,1.1,2,11.17948717948718,0.7611293046292841,dispersed,115,2.173913043478261,11,2.035087719298246,0.6792862764859279,dispersed,73,1.301369863013699,4,5.208333333333333,0.9274136078363312,dispersed,1.0,2519.0,0.19134577213179832
H0YKX1,AlcoR,1,171,171,mRNA,unclassified_no_pfam,mixed_charge_polyampholyte,H0YKX1,0.07017543859649122,0.0,0.05263157894736842,0.1228070175438596,0.04093567251461988,0.02923976608187134,0.01169590643274854,0.05263157894736842,0.1111111111111111,0.0935672514619883,0.02923976608187134,0.07602339181286549,0.01754385964912281,0.07017543859649122,0.07017543859649122,0.04093567251461988,0.03508771929824561,0.03508771929824561,0.01169590643274854,0.02339181286549707,0.6257309941520468,0.543859649122807,0.2865497076023392,0.08771929824561403,0.5321637426900585,0.1812865497076023,0.1754385964912281,0.3567251461988304,0.005847953216374269,0.07017543859649122,0,0,False,0,0,False,0,0,False,39,2.743589743589744,8,1.631578947368421,0.4751909633114915,dispersed,44,2.113636363636364,6,1.790697674418605,0.6765722741626549,dispersed,15,1.0,1,10.28571428571429,1.269447483584984,dispersed,46,1.978260869565217,6,1.644444444444444,0.4649905549752771,dispersed,39,1.564102564102564,5,2.684210526315789,0.8968311079238644,dispersed,0.9153846153846154,171.0,1.0
Q8IZ73,AlcoR,1,159,159,tRNA,distal_terminal,aromatic_sticker_region,Q8IZ73,0.06918238993710692,0.006289308176100629,0.0440251572327044,0.06289308176100629,0.03773584905660377,0.1446540880503145,0.03144654088050314,0.0,0.06289308176100629,0.0440251572327044,0.01257861635220126,0.006289308176100629,0.09433962264150944,0.01886792452830189,0.119496855345912,0.05031446540880503,0.05660377358490566,0.06918238993710692,0.03144654088050314,0.03773584905660377,0.5220125786163522,0.6037735849056604,0.2327044025157233,0.1383647798742138,0.6226415094339622,0.1823899371069182,0.1069182389937107,0.2893081761006289,0.07547169811320754,0.1949685534591195,2,0,False,0,0,False,1,0,False,38,2.184210526315789,6,1.972972972972973,0.768101138020613,dispersed,44,2.181818181818182,5,1.465116279069767,0.5172752614857247,dispersed,16,1.375,3,8.933333333333334,1.076387446692704,dispersed,38,2.605263157894737,11,1.513513513513514,0.5669467095138409,dispersed,31,1.483870967741935,4,3.566666666666667,0.646212856563085,dispersed,1.0,545.0,0.29174311926605506
Q8IZ73,AlcoR,167,228,62,tRNA,domain_adjacent,aromatic_sticker_region,Q8IZ73,0.1129032258064516,0.0,0.04838709677419355,0.0967741935483871,0.03225806451612903,0.01612903225806452,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.1290322580645161,0.0,0.06451612903225806,0.08064516129032258,0.04838709677419355,0.0967741935483871,0.01612903225806452,0.04838709677419355,0.08064516129032258,0.0,0.03225806451612903,0.5161290322580645,0.5483870967741935,0.3064516129032258,0.0967741935483871,0.5,0.1290322580645161,0.1451612903225807,0.2741935483870968,-0.01612903225806452,0.03225806451612903,0,0,False,0,0,False,0,0,False,17,1.882352941176471,4,1.875,0.4570436400267363,dispersed,18,1.888888888888889,4,1.529411764705882,0.455083060238432,dispersed,5,1.2,2,9.75,1.039331702539038,dispersed,16,1.9375,4,2.066666666666667,0.7592646642541818,dispersed,15,1.133333333333333,2,3.071428571428572,0.5566841490039918,dispersed,0.7291666666666666,545.0,0.11376146788990826
